symbol,date,callvol,putvol,calloi,putoi,iv30mean,iv60mean,type,volume,oi
PYPL,2021-06-02 00:00:00,44207,15753,309193,369101,0.293,0.3056,call,44207,309193
PYPL,2021-06-02 00:00:00,0,0,0,0,0.293,0.3056,put,15753,369101
RDHL,2021-06-02 00:00:00,834,36,20123,3727,0.7718,1.1076,call,834,20123
RDHL,2021-06-02 00:00:00,0,0,0,0,0.7718,1.1076,put,36,3727
REKR,2021-06-02 00:00:00,533,121,67499,34945,1.0482,1.0508,call,533,67499
REKR,2021-06-02 00:00:00,0,0,0,0,1.0482,1.0508,put,121,34945
RIDE,2021-06-02 00:00:00,50365,20482,232223,157127,1.3799,1.2464,call,50365,232223
RIDE,2021-06-02 00:00:00,0,0,0,0,1.3799,1.2464,put,20482,157127
ROOT,2021-06-02 00:00:00,16632,847,79552,41494,1.0154,0.9608,call,16632,79552
ROOT,2021-06-02 00:00:00,0,0,0,0,1.0154,0.9608,put,847,41494
SKLZ,2021-06-02 00:00:00,250454,55476,277859,138687,0.9553,1.0648,call,250454,277859
SKLZ,2021-06-02 00:00:00,0,0,0,0,0.9553,1.0648,put,55476,138687
SOFI,2021-06-02 00:00:00,164411,17384,342038,152585,1.1173,1.0244,call,164411,342038
SOFI,2021-06-02 00:00:00,0,0,0,0,1.1173,1.0244,put,17384,152585
SPLK,2021-06-02 00:00:00,35755,25048,134513,99439,0.5077,0.4252,call,35755,134513
SPLK,2021-06-02 00:00:00,0,0,0,0,0.5077,0.4252,put,25048,99439
SPRT,2021-06-02 00:00:00,1006,894,31382,15635,1.4162,1.3212,call,1006,31382
SPRT,2021-06-02 00:00:00,0,0,0,0,1.4162,1.3212,put,894,15635
TSLA,2021-06-02 00:00:00,532127,348341,2753541,2901548,0.518,0.52,call,532127,2753541
TSLA,2021-06-02 00:00:00,0,0,0,0,0.518,0.52,put,348341,2901548
UEC,2021-06-02 00:00:00,12158,457,58640,13098,0.9156,0.9049,call,12158,58640
UEC,2021-06-02 00:00:00,0,0,0,0,0.9156,0.9049,put,457,13098
UPST,2021-06-02 00:00:00,11213,4348,26343,43638,1.503,1.2856,call,11213,26343
UPST,2021-06-02 00:00:00,0,0,0,0,1.503,1.2856,put,4348,43638
WISH,2021-06-02 00:00:00,43609,3589,169167,73172,1.2037,1.207,call,43609,169167
WISH,2021-06-02 00:00:00,0,0,0,0,1.2037,1.207,put,3589,73172
WKHS,2021-06-02 00:00:00,197966,17190,340706,214216,1.3387,1.3148,call,197966,340706
WKHS,2021-06-02 00:00:00,0,0,0,0,1.3387,1.3148,put,17190,214216
AMC,2021-06-03 00:00:00,2333437,1678375,1927727,2164070,2.9196,2.5544,call,2333437,1927727
AMC,2021-06-03 00:00:00,0,0,0,0,2.9196,2.5544,put,1678375,2164070
AMD,2021-06-03 00:00:00,192059,81257,1935377,1807427,0.3278,0.354,call,192059,1935377
AMD,2021-06-03 00:00:00,0,0,0,0,0.3278,0.354,put,81257,1807427
AMZN,2021-06-03 00:00:00,125278,99755,460674,432749,0.231,0.2517,call,125278,460674
AMZN,2021-06-03 00:00:00,0,0,0,0,0.231,0.2517,put,99755,432749
APPS,2021-06-03 00:00:00,19078,8965,82979,66589,0.715,0.7422,call,19078,82979
APPS,2021-06-03 00:00:00,0,0,0,0,0.715,0.7422,put,8965,66589
ATER,2021-06-03 00:00:00,869,264,41362,13660,1.0306,0.9814,call,869,41362
ATER,2021-06-03 00:00:00,0,0,0,0,1.0306,0.9814,put,264,13660
AVGO,2021-06-03 00:00:00,13904,15244,73692,115051,0.3024,0.2991,call,13904,73692
AVGO,2021-06-03 00:00:00,0,0,0,0,0.3024,0.2991,put,15244,115051
BABA,2021-06-03 00:00:00,88670,43136,2055852,1561705,0.2881,0.2933,call,88670,2055852
BABA,2021-06-03 00:00:00,0,0,0,0,0.2881,0.2933,put,43136,1561705
BB,2021-06-03 00:00:00,1287555,348262,983734,394261,1.6042,1.3576,call,1287555,983734
BB,2021-06-03 00:00:00,0,0,0,0,1.6042,1.3576,put,348262,394261
BBIG,2021-06-03 00:00:00,42004,375,302692,7519,1.6246,1.496,call,42004,302692
BBIG,2021-06-03 00:00:00,0,0,0,0,1.6246,1.496,put,375,7519
CLOV,2021-06-03 00:00:00,248305,16686,446311,106470,1.2323,1.1523,call,248305,446311
CLOV,2021-06-03 00:00:00,0,0,0,0,1.2323,1.1523,put,16686,106470
CRWD,2021-06-03 00:00:00,35360,37183,133714,208061,0.5028,0.4692,call,35360,133714
CRWD,2021-06-03 00:00:00,0,0,0,0,0.5028,0.4692,put,37183,208061
DKNG,2021-06-03 00:00:00,54659,19989,464808,285150,0.5574,0.578,call,54659,464808
DKNG,2021-06-03 00:00:00,0,0,0,0,0.5574,0.578,put,19989,285150
GME,2021-06-03 00:00:00,112019,52552,277949,897533,2.0238,1.8067,call,112019,277949
GME,2021-06-03 00:00:00,0,0,0,0,2.0238,1.8067,put,52552,897533
MCFE,2021-06-03 00:00:00,428,465,4560,31662,0.3637,0.3234,call,428,4560
MCFE,2021-06-03 00:00:00,0,0,0,0,0.3637,0.3234,put,465,31662
MRNA,2021-06-03 00:00:00,51520,34165,202615,208579,0.6388,0.6266,call,51520,202615
MRNA,2021-06-03 00:00:00,0,0,0,0,0.6388,0.6266,put,34165,208579
NET,2021-06-03 00:00:00,2329,2130,111146,79367,0.4754,0.4896,call,2329,111146
NET,2021-06-03 00:00:00,0,0,0,0,0.4754,0.4896,put,2130,79367
NKLA,2021-06-03 00:00:00,66748,35175,335788,294808,1.1878,1.0773,call,66748,335788
NKLA,2021-06-03 00:00:00,0,0,0,0,1.1878,1.0773,put,35175,294808
PLTR,2021-06-03 00:00:00,298090,86991,1993195,1035036,0.5576,0.5834,call,298090,1993195
PLTR,2021-06-03 00:00:00,0,0,0,0,0.5576,0.5834,put,86991,1035036
PYPL,2021-06-03 00:00:00,26397,13135,311567,372532,0.3008,0.3154,call,26397,311567
PYPL,2021-06-03 00:00:00,0,0,0,0,0.3008,0.3154,put,13135,372532
RDHL,2021-06-03 00:00:00,316,76,20703,3757,1.0669,1.095,call,316,20703
RDHL,2021-06-03 00:00:00,0,0,0,0,1.0669,1.095,put,76,3757
REKR,2021-06-03 00:00:00,507,132,69099,35048,1.0462,1.0687,call,507,69099
REKR,2021-06-03 00:00:00,0,0,0,0,1.0462,1.0687,put,132,35048
RIDE,2021-06-03 00:00:00,54145,22039,239200,162710,1.4843,1.2247,call,54145,239200
RIDE,2021-06-03 00:00:00,0,0,0,0,1.4843,1.2247,put,22039,162710
ROOT,2021-06-03 00:00:00,7875,471,81582,41331,1.0095,0.9176,call,7875,81582
ROOT,2021-06-03 00:00:00,0,0,0,0,1.0095,0.9176,put,471,41331
SKLZ,2021-06-03 00:00:00,51021,17599,314544,167124,1.0988,1.15,call,51021,314544
SKLZ,2021-06-03 00:00:00,0,0,0,0,1.0988,1.15,put,17599,167124
SOFI,2021-06-03 00:00:00,87677,11314,352589,158094,1.007,0.9574,call,87677,352589
SOFI,2021-06-03 00:00:00,0,0,0,0,1.007,0.9574,put,11314,158094
SPLK,2021-06-03 00:00:00,44653,33688,154596,114660,0.3727,0.3847,call,44653,154596
SPLK,2021-06-03 00:00:00,0,0,0,0,0.3727,0.3847,put,33688,114660
SPRT,2021-06-03 00:00:00,1614,488,32001,15945,1.2876,1.3195,call,1614,32001
SPRT,2021-06-03 00:00:00,0,0,0,0,1.2876,1.3195,put,488,15945
TSLA,2021-06-03 00:00:00,669658,664978,2815101,2913566,0.5676,0.5687,call,669658,2815101
TSLA,2021-06-03 00:00:00,0,0,0,0,0.5676,0.5687,put,664978,2913566
UEC,2021-06-03 00:00:00,2723,379,66095,13303,0.8773,0.8801,call,2723,66095
UEC,2021-06-03 00:00:00,0,0,0,0,0.8773,0.8801,put,379,13303
UPST,2021-06-03 00:00:00,14738,17901,26410,44933,1.6532,1.4426,call,14738,26410
UPST,2021-06-03 00:00:00,0,0,0,0,1.6532,1.4426,put,17901,44933
WISH,2021-06-03 00:00:00,24059,2945,180181,75194,1.3109,1.2023,call,24059,180181
WISH,2021-06-03 00:00:00,0,0,0,0,1.3109,1.2023,put,2945,75194
WKHS,2021-06-03 00:00:00,461779,104844,377036,220736,1.3249,1.2656,call,461779,377036
WKHS,2021-06-03 00:00:00,0,0,0,0,1.3249,1.2656,put,104844,220736
AMC,2021-06-04 00:00:00,1648717,953233,2215678,2454748,2.91,2.5544,call,1648717,2215678
AMC,2021-06-04 00:00:00,0,0,0,0,2.91,2.5544,put,953233,2454748
AMD,2021-06-04 00:00:00,232075,95829,1937426,1819407,0.3228,0.3537,call,232075,1937426
AMD,2021-06-04 00:00:00,0,0,0,0,0.3228,0.3537,put,95829,1819407
AMZN,2021-06-04 00:00:00,174657,142704,482212,451641,0.215,0.2398,call,174657,482212
AMZN,2021-06-04 00:00:00,0,0,0,0,0.215,0.2398,put,142704,451641
APPS,2021-06-04 00:00:00,14157,4962,85602,67613,0.7539,0.7454,call,14157,85602
APPS,2021-06-04 00:00:00,0,0,0,0,0.7539,0.7454,put,4962,67613
ATER,2021-06-04 00:00:00,621,201,41559,13816,0.9728,0.9615,call,621,41559
ATER,2021-06-04 00:00:00,0,0,0,0,0.9728,0.9615,put,201,13816
AVGO,2021-06-04 00:00:00,12762,11717,80222,122733,0.269,0.2676,call,12762,80222
AVGO,2021-06-04 00:00:00,0,0,0,0,0.269,0.2676,put,11717,122733
BABA,2021-06-04 00:00:00,125200,48981,2068887,1577532,0.2736,0.2885,call,125200,2068887
BABA,2021-06-04 00:00:00,0,0,0,0,0.2736,0.2885,put,48981,1577532
BB,2021-06-04 00:00:00,635420,208024,1119409,501551,1.6162,1.388,call,635420,1119409
BB,2021-06-04 00:00:00,0,0,0,0,1.6162,1.388,put,208024,501551
BBIG,2021-06-04 00:00:00,248315,5481,315769,7443,1.7128,1.5768,call,248315,315769
BBIG,2021-06-04 00:00:00,0,0,0,0,1.7128,1.5768,put,5481,7443
CLOV,2021-06-04 00:00:00,87253,8218,489251,110893,1.0853,1.0566,call,87253,489251
CLOV,2021-06-04 00:00:00,0,0,0,0,1.0853,1.0566,put,8218,110893
CRWD,2021-06-04 00:00:00,49373,38413,147625,219881,0.4282,0.4214,call,49373,147625
CRWD,2021-06-04 00:00:00,0,0,0,0,0.4282,0.4214,put,38413,219881
DKNG,2021-06-04 00:00:00,55696,13751,468978,290156,0.5416,0.5704,call,55696,468978
DKNG,2021-06-04 00:00:00,0,0,0,0,0.5416,0.5704,put,13751,290156
GME,2021-06-04 00:00:00,94577,50892,291136,875426,1.7585,1.6271,call,94577,291136
GME,2021-06-04 00:00:00,0,0,0,0,1.7585,1.6271,put,50892,875426
MCFE,2021-06-04 00:00:00,456,10,4835,32115,0.2982,0.3174,call,456,4835
MCFE,2021-06-04 00:00:00,0,0,0,0,0.2982,0.3174,put,10,32115
MRNA,2021-06-04 00:00:00,58896,40720,212597,226760,0.5686,0.5692,call,58896,212597
MRNA,2021-06-04 00:00:00,0,0,0,0,0.5686,0.5692,put,40720,226760
NET,2021-06-04 00:00:00,4970,2171,111890,80013,0.4269,0.4772,call,4970,111890
NET,2021-06-04 00:00:00,0,0,0,0,0.4269,0.4772,put,2171,80013
NKLA,2021-06-04 00:00:00,35467,18827,338579,304374,1.097,1.1092,call,35467,338579
NKLA,2021-06-04 00:00:00,0,0,0,0,1.097,1.1092,put,18827,304374
PLTR,2021-06-04 00:00:00,333871,101710,2001635,1047481,0.5439,0.5652,call,333871,2001635
PLTR,2021-06-04 00:00:00,0,0,0,0,0.5439,0.5652,put,101710,1047481
PYPL,2021-06-04 00:00:00,29075,13355,315739,376201,0.2808,0.3027,call,29075,315739
PYPL,2021-06-04 00:00:00,0,0,0,0,0.2808,0.3027,put,13355,376201
RDHL,2021-06-04 00:00:00,170,38,20915,3832,1.0955,1.1154,call,170,20915
RDHL,2021-06-04 00:00:00,0,0,0,0,1.0955,1.1154,put,38,3832
REKR,2021-06-04 00:00:00,1518,107,69078,34994,1.0502,1.0731,call,1518,69078
REKR,2021-06-04 00:00:00,0,0,0,0,1.0502,1.0731,put,107,34994
RIDE,2021-06-04 00:00:00,31942,15787,243943,168812,1.333,1.3388,call,31942,243943
RIDE,2021-06-04 00:00:00,0,0,0,0,1.333,1.3388,put,15787,168812
ROOT,2021-06-04 00:00:00,6318,370,85178,41497,0.9574,0.9272,call,6318,85178
ROOT,2021-06-04 00:00:00,0,0,0,0,0.9574,0.9272,put,370,41497
SKLZ,2021-06-04 00:00:00,36858,14599,314966,171308,1.1134,1.0662,call,36858,314966
SKLZ,2021-06-04 00:00:00,0,0,0,0,1.1134,1.0662,put,14599,171308
SOFI,2021-06-04 00:00:00,61031,19854,360958,161121,0.9402,0.9391,call,61031,360958
SOFI,2021-06-04 00:00:00,0,0,0,0,0.9402,0.9391,put,19854,161121
SPLK,2021-06-04 00:00:00,19894,20153,160577,121945,0.3576,0.3625,call,19894,160577
SPLK,2021-06-04 00:00:00,0,0,0,0,0.3576,0.3625,put,20153,121945
SPRT,2021-06-04 00:00:00,7318,1820,32325,15816,1.5618,1.4844,call,7318,32325
SPRT,2021-06-04 00:00:00,0,0,0,0,1.5618,1.4844,put,1820,15816
TSLA,2021-06-04 00:00:00,787556,852376,2886740,2979592,0.5319,0.546,call,787556,2886740
TSLA,2021-06-04 00:00:00,0,0,0,0,0.5319,0.546,put,852376,2979592
UEC,2021-06-04 00:00:00,5511,256,66876,13478,0.9474,0.9082,call,5511,66876
UEC,2021-06-04 00:00:00,0,0,0,0,0.9474,0.9082,put,256,13478
UPST,2021-06-04 00:00:00,31828,25443,27776,52875,1.6256,1.418,call,31828,27776
UPST,2021-06-04 00:00:00,0,0,0,0,1.6256,1.418,put,25443,52875
WISH,2021-06-04 00:00:00,11703,3130,181403,77315,1.2945,1.2186,call,11703,181403
WISH,2021-06-04 00:00:00,0,0,0,0,1.2945,1.2186,put,3130,77315
WKHS,2021-06-04 00:00:00,259416,79748,437845,247004,1.3948,1.4442,call,259416,437845
WKHS,2021-06-04 00:00:00,0,0,0,0,1.3948,1.4442,put,79748,247004
AMC,2021-06-07 00:00:00,872649,577177,1812268,2090570,2.9274,2.5327,call,872649,1812268
AMC,2021-06-07 00:00:00,0,0,0,0,2.9274,2.5327,put,577177,2090570
AMD,2021-06-07 00:00:00,141524,75989,1864467,1787158,0.3198,0.3481,call,141524,1864467
AMD,2021-06-07 00:00:00,0,0,0,0,0.3198,0.3481,put,75989,1787158
AMZN,2021-06-07 00:00:00,98803,84567,435167,405385,0.2123,0.2412,call,98803,435167
AMZN,2021-06-07 00:00:00,0,0,0,0,0.2123,0.2412,put,84567,405385
APPS,2021-06-07 00:00:00,16188,5608,71041,56045,0.6798,0.7005,call,16188,71041
APPS,2021-06-07 00:00:00,0,0,0,0,0.6798,0.7005,put,5608,56045
ATER,2021-06-07 00:00:00,4337,586,41605,13844,1.0429,1.0088,call,4337,41605
ATER,2021-06-07 00:00:00,0,0,0,0,1.0429,1.0088,put,586,13844
AVGO,2021-06-07 00:00:00,6340,7076,71434,112857,0.2685,0.2692,call,6340,71434
AVGO,2021-06-07 00:00:00,0,0,0,0,0.2685,0.2692,put,7076,112857
BABA,2021-06-07 00:00:00,102758,54918,2034220,1557216,0.2722,0.287,call,102758,2034220
BABA,2021-06-07 00:00:00,0,0,0,0,0.2722,0.287,put,54918,1557216
BB,2021-06-07 00:00:00,537415,138103,939591,415714,1.6646,1.4396,call,537415,939591
BB,2021-06-07 00:00:00,0,0,0,0,1.6646,1.4396,put,138103,415714
BBIG,2021-06-07 00:00:00,91844,5022,329269,10536,1.7748,1.6412,call,91844,329269
BBIG,2021-06-07 00:00:00,0,0,0,0,1.7748,1.6412,put,5022,10536
CLOV,2021-06-07 00:00:00,531504,56122,503043,113602,1.8165,1.5299,call,531504,503043
CLOV,2021-06-07 00:00:00,0,0,0,0,1.8165,1.5299,put,56122,113602
CRWD,2021-06-07 00:00:00,27858,17440,136934,205109,0.4009,0.4088,call,27858,136934
CRWD,2021-06-07 00:00:00,0,0,0,0,0.4009,0.4088,put,17440,205109
DKNG,2021-06-07 00:00:00,121671,30405,432924,277058,0.5241,0.5683,call,121671,432924
DKNG,2021-06-07 00:00:00,0,0,0,0,0.5241,0.5683,put,30405,277058
GME,2021-06-07 00:00:00,74772,39038,240074,870103,1.8766,1.7118,call,74772,240074
GME,2021-06-07 00:00:00,0,0,0,0,1.8766,1.7118,put,39038,870103
MCFE,2021-06-07 00:00:00,662,249,5063,32117,0.4031,0.3752,call,662,5063
MCFE,2021-06-07 00:00:00,0,0,0,0,0.4031,0.3752,put,249,32117
MRNA,2021-06-07 00:00:00,83647,35795,195137,218100,0.622,0.6001,call,83647,195137
MRNA,2021-06-07 00:00:00,0,0,0,0,0.622,0.6001,put,35795,218100
NET,2021-06-07 00:00:00,13863,3012,106410,75526,0.4402,0.4798,call,13863,106410
NET,2021-06-07 00:00:00,0,0,0,0,0.4402,0.4798,put,3012,75526
NKLA,2021-06-07 00:00:00,52794,13404,321170,283535,1.0552,1.0282,call,52794,321170
NKLA,2021-06-07 00:00:00,0,0,0,0,1.0552,1.0282,put,13404,283535
PLTR,2021-06-07 00:00:00,267029,58474,1852530,1007050,0.5463,0.5757,call,267029,1852530
PLTR,2021-06-07 00:00:00,0,0,0,0,0.5463,0.5757,put,58474,1007050
PYPL,2021-06-07 00:00:00,19653,11428,306286,366545,0.2732,0.3037,call,19653,306286
PYPL,2021-06-07 00:00:00,0,0,0,0,0.2732,0.3037,put,11428,366545
RDHL,2021-06-07 00:00:00,414,12,21029,3868,1.0716,1.1902,call,414,21029
RDHL,2021-06-07 00:00:00,0,0,0,0,1.0716,1.1902,put,12,3868
REKR,2021-06-07 00:00:00,343,1370,70017,34970,1.0851,1.097,call,343,70017
REKR,2021-06-07 00:00:00,0,0,0,0,1.0851,1.097,put,1370,34970
RIDE,2021-06-07 00:00:00,27278,12532,225370,152896,1.3886,1.3174,call,27278,225370
RIDE,2021-06-07 00:00:00,0,0,0,0,1.3886,1.3174,put,12532,152896
ROOT,2021-06-07 00:00:00,8880,1842,83658,41473,0.9655,0.9347,call,8880,83658
ROOT,2021-06-07 00:00:00,0,0,0,0,0.9655,0.9347,put,1842,41473
SKLZ,2021-06-07 00:00:00,111322,28211,282354,160245,1.1722,1.1807,call,111322,282354
SKLZ,2021-06-07 00:00:00,0,0,0,0,1.1722,1.1807,put,28211,160245
SOFI,2021-06-07 00:00:00,39564,13028,362229,166441,0.926,0.9294,call,39564,362229
SOFI,2021-06-07 00:00:00,0,0,0,0,0.926,0.9294,put,13028,166441
SPLK,2021-06-07 00:00:00,18672,7838,144654,105588,0.3611,0.362,call,18672,144654
SPLK,2021-06-07 00:00:00,0,0,0,0,0.3611,0.362,put,7838,105588
SPRT,2021-06-07 00:00:00,2271,125,36644,14398,1.4734,1.4494,call,2271,36644
SPRT,2021-06-07 00:00:00,0,0,0,0,1.4734,1.4494,put,125,14398
TSLA,2021-06-07 00:00:00,512765,324717,2730536,2891511,0.543,0.5694,call,512765,2730536
TSLA,2021-06-07 00:00:00,0,0,0,0,0.543,0.5694,put,324717,2891511
UEC,2021-06-07 00:00:00,6186,528,70350,13580,0.9346,0.8878,call,6186,70350
UEC,2021-06-07 00:00:00,0,0,0,0,0.9346,0.8878,put,528,13580
UPST,2021-06-07 00:00:00,30649,12406,31978,65947,1.4417,1.2485,call,30649,31978
UPST,2021-06-07 00:00:00,0,0,0,0,1.4417,1.2485,put,12406,65947
WISH,2021-06-07 00:00:00,31297,12678,183338,79829,1.4041,1.1846,call,31297,183338
WISH,2021-06-07 00:00:00,0,0,0,0,1.4041,1.1846,put,12678,79829
WKHS,2021-06-07 00:00:00,167267,39848,417066,217926,1.5534,1.5078,call,167267,417066
WKHS,2021-06-07 00:00:00,0,0,0,0,1.5534,1.5078,put,39848,217926
AMC,2021-06-08 00:00:00,676631,406008,1928547,2190408,2.9028,2.5166,call,676631,1928547
AMC,2021-06-08 00:00:00,0,0,0,0,2.9028,2.5166,put,406008,2190408
AMD,2021-06-08 00:00:00,154686,77060,1889774,1810438,0.3048,0.341,call,154686,1889774
AMD,2021-06-08 00:00:00,0,0,0,0,0.3048,0.341,put,77060,1810438
AMZN,2021-06-08 00:00:00,252634,124893,458625,429847,0.217,0.2516,call,252634,458625
AMZN,2021-06-08 00:00:00,0,0,0,0,0.217,0.2516,put,124893,429847
APPS,2021-06-08 00:00:00,12084,5769,73581,56875,0.6618,0.6938,call,12084,73581
APPS,2021-06-08 00:00:00,0,0,0,0,0.6618,0.6938,put,5769,56875
ATER,2021-06-08 00:00:00,2569,233,42851,14055,1.023,0.9899,call,2569,42851
ATER,2021-06-08 00:00:00,0,0,0,0,1.023,0.9899,put,233,14055
AVGO,2021-06-08 00:00:00,3659,2531,73927,115714,0.2617,0.2529,call,3659,73927
AVGO,2021-06-08 00:00:00,0,0,0,0,0.2617,0.2529,put,2531,115714
BABA,2021-06-08 00:00:00,82977,36031,2055625,1570897,0.2688,0.2854,call,82977,2055625
BABA,2021-06-08 00:00:00,0,0,0,0,0.2688,0.2854,put,36031,1570897
BB,2021-06-08 00:00:00,421701,111040,1041006,454567,1.6114,1.3786,call,421701,1041006
BB,2021-06-08 00:00:00,0,0,0,0,1.6114,1.3786,put,111040,454567
BBIG,2021-06-08 00:00:00,114311,2310,341886,13204,1.6595,1.5363,call,114311,341886
BBIG,2021-06-08 00:00:00,0,0,0,0,1.6595,1.5363,put,2310,13204
CLOV,2021-06-08 00:00:00,1124467,339179,606063,131722,1.3318,1.198,call,1124467,606063
CLOV,2021-06-08 00:00:00,0,0,0,0,1.3318,1.198,put,339179,131722
CRWD,2021-06-08 00:00:00,18373,11594,136108,208820,0.3813,0.394,call,18373,136108
CRWD,2021-06-08 00:00:00,0,0,0,0,0.3813,0.394,put,11594,208820
DKNG,2021-06-08 00:00:00,118238,25364,451974,287741,0.5272,0.5539,call,118238,451974
DKNG,2021-06-08 00:00:00,0,0,0,0,0.5272,0.5539,put,25364,287741
GME,2021-06-08 00:00:00,151046,76937,264909,886430,1.9792,1.7871,call,151046,264909
GME,2021-06-08 00:00:00,0,0,0,0,1.9792,1.7871,put,76937,886430
MCFE,2021-06-08 00:00:00,278,40,5135,32345,0.3783,0.3379,call,278,5135
MCFE,2021-06-08 00:00:00,0,0,0,0,0.3783,0.3379,put,40,32345
MRNA,2021-06-08 00:00:00,43750,23832,210898,232374,0.5278,0.568,call,43750,210898
MRNA,2021-06-08 00:00:00,0,0,0,0,0.5278,0.568,put,23832,232374
NET,2021-06-08 00:00:00,19977,5377,112820,75467,0.416,0.4804,call,19977,112820
NET,2021-06-08 00:00:00,0,0,0,0,0.416,0.4804,put,5377,75467
NKLA,2021-06-08 00:00:00,101697,26736,329660,287350,1.124,1.1776,call,101697,329660
NKLA,2021-06-08 00:00:00,0,0,0,0,1.124,1.1776,put,26736,287350
PLTR,2021-06-08 00:00:00,306296,80368,1913717,1017788,0.5489,0.5768,call,306296,1913717
PLTR,2021-06-08 00:00:00,0,0,0,0,0.5489,0.5768,put,80368,1017788
PYPL,2021-06-08 00:00:00,31630,14022,311407,370128,0.2831,0.3091,call,31630,311407
PYPL,2021-06-08 00:00:00,0,0,0,0,0.2831,0.3091,put,14022,370128
